job_id,post_date,year,month,industry,company,company_size,location,state,work_type,experience_level,experience_min_yrs,experience_max_yrs,education_required,salary_min,salary_max,salary_midpoint,skills_required,benefits,days_to_fill,applicant_count,seniority,is_tech_role,education_background,min_GPA_requirement,job_title
J0036776,2021-11-11,2021,11,Retail,Quantum Solutions,Mid-size (201-1000),"New York, NY",NY,Remote,Senior (6-9 yrs),6,9,Master's,278000,368000,315000,System Design|Java|CI/CD|Docker,Parental Leave|Gym Membership,27,56,Senior,0,Computer Science,3.56,Senior Software Engineer
J0036777,2020-12-26,2020,12,Logistics,Pioneer Labs,Enterprise (5000+),"Seattle, WA",WA,On-site,Mid (3-5 yrs),3,5,High School,79000,110000,99000,ERP|Supply Chain|Process Improvement,Remote Work|Learning Budget,17,59,Mid,0,Law|Psychology,3.62,Operations Manager
J0036778,2021-07-18,2021,7,Logistics,Atlas Analytics,Large (1001-5000),"San Francisco, CA",CA,Remote,Executive (15+ yrs),15,20,Master's,233000,299000,261000,Financial Modeling|Power BI|SQL,Learning Budget|Flexible Hours,24,34,Executive,0,Mathematics|Informatics Engineering,3.66,Financial Analyst
J0036779,2020-06-12,2020,6,Government,Pioneer Inc,Mid-size (201-1000),"Seattle, WA",WA,On-site,Mid (3-5 yrs),3,5,Bachelor's,120000,166000,146000,Statistics|Research|TensorFlow|Machine Learning|Publications,Flexible Hours|Remote Work|401k|Learning Budget|Unlimited PTO,14,74,Mid,0,Administration|Communication Science|Management,3.21,Research Scientist
J0036780,2020-10-18,2020,10,Consulting,Nexus Inc,Enterprise (5000+),"Denver, CO",CO,On-site,Mid (3-5 yrs),3,5,High School,88000,108000,97000,Redis|Java|Python|Docker,Dental/Vision|Unlimited PTO|Health Insurance|401k,9,45,Mid,0,Information Systems,3.55,Backend Developer
J0036781,2022-09-11,2022,9,Logistics,Atlas Ventures,Small (51-200),"Phoenix, AZ",AZ,Hybrid,Senior (6-9 yrs),6,9,Master's,158000,210000,182000,Java|Docker|AWS,Flexible Hours|Unlimited PTO|401k|Stock Options|Remote Work,37,149,Senior,0,Computer Science|Information Systems,3.11,Software Engineer
J0036782,2021-11-09,2021,11,Tech,Meridian Analytics,Mid-size (201-1000),"Miami, FL",FL,Hybrid,Lead (10-15 yrs),10,15,Bachelor's,140000,167000,157000,Google Ads|Content Strategy|Digital Marketing|A/B Testing|Analytics,Parental Leave|Remote Work|Gym Membership|Health Insurance,52,98,Lead,1,Law|Psychology|Management,3.41,Marketing Manager
J0036783,2020-04-09,2020,4,Finance,Summit Labs,Mid-size (201-1000),Remote,Remote,On-site,Senior (6-9 yrs),6,9,Master's,87000,128000,111000,Data Visualization|Python|Tableau|Excel,Remote Work|Parental Leave|Stock Options|Flexible Hours,22,41,Senior,0,Mathematics,3.49,Data Analyst
J0036784,2022-07-06,2022,7,Education,Vanguard Group,Enterprise (5000+),Remote,Remote,On-site,Mid (3-5 yrs),3,5,Bachelor's,118000,154000,129000,Stakeholder Management|Agile|Roadmapping|A/B Testing|Product Strategy|SQL,Stock Options|Gym Membership|Learning Budget,19,123,Mid,0,Psychology,3.13,Product Manager
J0036785,2021-11-20,2021,11,Consulting,Nova Systems,Large (1001-5000),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Master's,148000,211000,179000,SEO|A/B Testing|Digital Marketing|Analytics|Google Ads|CRM,Learning Budget|Stock Options,60,130,Senior,0,Management,3.06,Marketing Manager
J0036786,2024-04-03,2024,4,Tech,Catalyst Digital,Small (51-200),"Dallas, TX",TX,Hybrid,Senior (6-9 yrs),6,9,Associate,111000,167000,141000,Agile|SQL|A/B Testing|Stakeholder Management,Learning Budget|Unlimited PTO|Remote Work|401k|Gym Membership,31,40,Senior,1,Management|Psychology|Law,3.16,Product Manager
J0036787,2024-03-17,2024,3,Tech,Vertex AI,Large (1001-5000),"Portland, OR",OR,On-site,Senior (6-9 yrs),6,9,High School,124000,169000,145000,Content Strategy|Google Ads|CRM|A/B Testing|Analytics,Health Insurance|Parental Leave|Gym Membership|401k,29,143,Senior,1,Psychology|Management|Law,3.34,Marketing Manager
J0036788,2024-05-24,2024,5,Manufacturing,Quantum Ventures,Startup (1-50),"San Francisco, CA",CA,On-site,Lead (10-15 yrs),10,15,Master's,340000,457000,389000,Financial Modeling|SQL|Risk Management|C++|Derivatives|R,Unlimited PTO|Remote Work|Stock Options|Parental Leave|Health Insurance,11,219,Lead,0,Statistics|Informatics Engineering,3.71,Quantitative Analyst
J0036789,2020-02-15,2020,2,E-commerce,Stellar Solutions,Startup (1-50),"Los Angeles, CA",CA,On-site,Senior (6-9 yrs),6,9,High School,96000,136000,119000,CRM|A/B Testing|Digital Marketing|Google Ads|Analytics,Parental Leave|Unlimited PTO|Remote Work|Flexible Hours|Dental/Vision,24,97,Senior,0,Management|Psychology|Law,3.43,Marketing Manager
J0036790,2021-12-31,2021,12,Healthcare,Quantum Ventures,Large (1001-5000),"Portland, OR",OR,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,145000,200000,167000,Kubernetes|Azure|AWS|Microservices,Health Insurance|Flexible Hours|Remote Work|Unlimited PTO|Learning Budget,18,33,Mid,0,Computer Science|Informatics Engineering,3.6,Cloud Architect
J0036791,2024-04-14,2024,4,Government,Nexus Inc,Mid-size (201-1000),"Los Angeles, CA",CA,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,155000,208000,172000,Figma|JavaScript|REST APIs|HTML/CSS,401k|Flexible Hours|Remote Work|Learning Budget|Stock Options,26,49,Senior,0,Computer Science,3.14,Frontend Developer
J0036792,2024-04-01,2024,4,Manufacturing,Horizon Partners,Startup (1-50),"Boston, MA",MA,On-site,Entry (0-2 yrs),0,2,Bachelor's,118000,154000,140000,Security|Microservices|GCP,Learning Budget|Gym Membership|Parental Leave,10,41,Junior,0,Computer Science|Informatics Engineering|Information Systems,3.08,Cloud Architect
J0036793,2020-05-15,2020,5,Retail,Stellar Ventures,Large (1001-5000),"Washington, DC",DC,On-site,Entry (0-2 yrs),0,2,PhD,78000,126000,105000,Digital Marketing|A/B Testing|Content Strategy,Learning Budget|Stock Options|Parental Leave,5,23,Junior,0,Psychology|Law|Management,3.19,Marketing Manager
J0036794,2023-05-27,2023,5,Tech,Stellar Corp,Small (51-200),"San Francisco, CA",CA,On-site,Executive (15+ yrs),15,20,Bachelor's,358000,453000,410000,R|Python|Publications|Machine Learning,Gym Membership|Health Insurance|401k|Remote Work,38,118,Executive,1,Communication Science|Administration|Management,3.25,Research Scientist
J0036795,2022-10-05,2022,10,Education,Apex Solutions,Mid-size (201-1000),"San Francisco, CA",CA,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,103000,144000,124000,Employment Law|Compensation|HRIS,Remote Work|Flexible Hours,28,52,Mid,0,Management|Psychology|Law,3.44,HR Manager
J0036796,2024-10-24,2024,10,Government,Stellar Group,Mid-size (201-1000),"San Francisco, CA",CA,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,87000,131000,113000,Budgeting|Six Sigma|Process Improvement,Stock Options|Health Insurance|Gym Membership|Dental/Vision|401k,25,136,Junior,0,Psychology|Law|Management,3.7,Operations Manager
J0036797,2023-10-18,2023,10,Government,Vertex Inc,Large (1001-5000),"Boston, MA",MA,On-site,Senior (6-9 yrs),6,9,Bachelor's,242000,340000,298000,Kubernetes|Security|AWS,Dental/Vision|Remote Work|Learning Budget|Flexible Hours,43,167,Senior,0,Informatics Engineering,3.34,Cloud Architect
J0036798,2024-12-28,2024,12,Logistics,Vanguard Labs,Startup (1-50),"Chicago, IL",IL,On-site,Lead (10-15 yrs),10,15,Bachelor's,136000,202000,158000,Financial Modeling|SQL|FP&A,Flexible Hours|Learning Budget|Health Insurance|Parental Leave|Remote Work,20,26,Lead,0,Statistics|Informatics Engineering,3.42,Financial Analyst
J0036799,2022-06-21,2022,6,Media,Stellar Solutions,Small (51-200),Remote,Remote,Remote,Senior (6-9 yrs),6,9,PhD,178000,247000,211000,Stakeholder Management|SQL|Agile|Product Strategy|Roadmapping|A/B Testing,Parental Leave|Gym Membership|Health Insurance|Stock Options|Unlimited PTO,66,35,Senior,0,Management|Psychology,3.0,Product Manager
J0036800,2023-11-16,2023,11,Government,Nexus Digital,Mid-size (201-1000),Remote,Remote,On-site,Executive (15+ yrs),15,20,Master's,163000,250000,218000,Process Improvement|Budgeting|Six Sigma,Learning Budget|Remote Work|Flexible Hours|Stock Options|401k,20,52,Executive,0,Management|Psychology|Law,3.03,Operations Manager
J0036801,2021-04-07,2021,4,Retail,Quantum Technologies,Mid-size (201-1000),"Boston, MA",MA,On-site,Lead (10-15 yrs),10,15,Master's,171000,225000,196000,FP&A|SQL|Bloomberg|Financial Modeling|Accounting|Excel,Parental Leave|Health Insurance,31,25,Lead,0,Statistics|Informatics Engineering,3.07,Financial Analyst
J0036802,2021-12-13,2021,12,Logistics,Vanguard Digital,Mid-size (201-1000),Remote,Remote,Remote,Entry (0-2 yrs),0,2,Bachelor's,60000,84000,74000,TensorFlow|Machine Learning|Spark,Dental/Vision|Stock Options,22,44,Junior,0,Mathematics|Statistics|Informatics Engineering,3.56,Data Scientist
J0036803,2023-05-27,2023,5,E-commerce,Nexus Labs,Startup (1-50),"New York, NY",NY,Hybrid,Mid (3-5 yrs),3,5,PhD,117000,178000,148000,User Research|Figma|Prototyping|Adobe XD,401k|Flexible Hours|Health Insurance|Gym Membership|Dental/Vision,10,482,Mid,0,Communication Science|Management|Administration,3.39,UX Designer
J0036804,2021-05-24,2021,5,Education,Meridian Systems,Large (1001-5000),"Seattle, WA",WA,Hybrid,Senior (6-9 yrs),6,9,PhD,155000,207000,174000,SQL|Stakeholder Management|Agile|Tableau|Excel,Health Insurance|Flexible Hours|Learning Budget,37,320,Senior,0,Mathematics|Statistics,3.15,Business Analyst
J0036805,2020-11-09,2020,11,Tech,Atlas AI,Large (1001-5000),"Washington, DC",DC,On-site,Entry (0-2 yrs),0,2,High School,62000,82000,73000,SEO|Analytics|CRM|Digital Marketing,Flexible Hours|Parental Leave|Stock Options|Health Insurance|Learning Budget,27,23,Junior,1,Management|Law,3.47,Marketing Manager
J0036806,2022-11-16,2022,11,Manufacturing,Summit Labs,Mid-size (201-1000),"Austin, TX",TX,On-site,Lead (10-15 yrs),10,15,Bachelor's,295000,374000,350000,Kubernetes|Microservices|AWS|Java|System Design|Python,Unlimited PTO|Remote Work|Health Insurance,120,37,Lead,0,Information Systems,3.44,Senior Software Engineer
J0036807,2024-08-18,2024,8,Healthcare,Atlas Ventures,Small (51-200),"Washington, DC",DC,Hybrid,Senior (6-9 yrs),6,9,High School,95000,126000,109000,Stakeholder Management|Requirements Gathering|SQL|Tableau,Gym Membership|Parental Leave|Remote Work|Stock Options|Unlimited PTO,11,103,Senior,0,Statistics|Informatics Engineering,3.07,Business Analyst
J0036808,2020-01-10,2020,1,Manufacturing,Summit Technologies,Small (51-200),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Bachelor's,113000,160000,134000,Requirements Gathering|Tableau|Agile|Stakeholder Management|SQL|Excel,Unlimited PTO|Gym Membership|Dental/Vision|Parental Leave|Stock Options,41,46,Mid,0,Informatics Engineering|Mathematics|Statistics,3.51,Business Analyst
J0036809,2023-08-04,2023,8,E-commerce,Apex Digital,Small (51-200),"Dallas, TX",TX,Remote,Senior (6-9 yrs),6,9,Master's,135000,179000,158000,HTML/CSS|TypeScript|React|JavaScript|REST APIs|Git,Health Insurance|Stock Options|Unlimited PTO,24,44,Senior,0,Information Systems|Informatics Engineering|Computer Science,3.61,Frontend Developer
J0036810,2023-09-20,2023,9,E-commerce,Vanguard Group,Mid-size (201-1000),"Seattle, WA",WA,Remote,Entry (0-2 yrs),0,2,Bachelor's,78000,105000,90000,Process Improvement|Budgeting|Data Analysis|ERP,Learning Budget|Flexible Hours|Gym Membership,24,142,Junior,0,Management,3.23,Operations Manager
J0036811,2020-06-11,2020,6,Government,Stellar Corp,Small (51-200),"Seattle, WA",WA,On-site,Entry (0-2 yrs),0,2,PhD,73000,110000,92000,Stakeholder Management|Agile|Tableau|Requirements Gathering|Excel,Stock Options|Flexible Hours|Health Insurance|Remote Work,17,19,Junior,0,Mathematics|Statistics|Informatics Engineering,3.55,Business Analyst
J0036812,2022-04-25,2022,4,E-commerce,Apex Analytics,Enterprise (5000+),Remote,Remote,Remote,Senior (6-9 yrs),6,9,Master's,136000,208000,182000,Docker|REST APIs|SQL|AWS|Java|Python,Gym Membership|Learning Budget|Health Insurance,14,110,Senior,0,Information Systems,3.16,Backend Developer
J0036813,2021-05-19,2021,5,E-commerce,Summit Systems,Large (1001-5000),Remote,Remote,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,80000,115000,97000,Performance Management|Talent Acquisition|HRIS,Flexible Hours|Health Insurance|401k|Parental Leave|Unlimited PTO,7,247,Senior,0,Psychology|Management,3.61,HR Manager
J0036814,2023-04-14,2023,4,Healthcare,Nova Digital,Mid-size (201-1000),"Boston, MA",MA,On-site,Senior (6-9 yrs),6,9,Master's,252000,327000,301000,Java|Docker|Python|Kubernetes|System Design|CI/CD,Stock Options|Dental/Vision,32,64,Senior,0,Informatics Engineering|Computer Science,3.73,Senior Software Engineer
J0036815,2020-01-11,2020,1,E-commerce,Stellar Systems,Large (1001-5000),"Austin, TX",TX,On-site,Entry (0-2 yrs),0,2,Master's,113000,163000,136000,Stakeholder Management|Product Strategy|Roadmapping,Parental Leave|Health Insurance|Stock Options|Dental/Vision|401k,15,39,Junior,0,Psychology|Management,3.35,Product Manager
J0036816,2021-03-25,2021,3,Consulting,Stellar Technologies,Startup (1-50),"Minneapolis, MN",MN,Hybrid,Mid (3-5 yrs),3,5,High School,85000,110000,99000,A/B Testing|SQL|Stakeholder Management,Remote Work|Learning Budget|401k|Flexible Hours|Health Insurance,35,22,Mid,0,Psychology,3.2,Product Manager
J0036817,2024-08-21,2024,8,Logistics,Meridian Ventures,Enterprise (5000+),"Miami, FL",FL,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,67000,93000,81000,Excel|SQL|Bloomberg,Remote Work|401k,33,41,Junior,0,Statistics|Mathematics|Informatics Engineering,3.32,Financial Analyst
J0036818,2021-07-19,2021,7,Manufacturing,Catalyst Solutions,Mid-size (201-1000),"New York, NY",NY,On-site,Senior (6-9 yrs),6,9,Master's,142000,202000,176000,HRIS|Employment Law|Compensation|Performance Management|Talent Acquisition,401k|Dental/Vision|Stock Options|Flexible Hours,22,511,Senior,0,Mechanical Engineering,3.2,HR Manager
J0036819,2022-09-25,2022,9,Healthcare,Meridian Ventures,Mid-size (201-1000),"Boston, MA",MA,On-site,Entry (0-2 yrs),0,2,Bachelor's,97000,140000,119000,Python|Compliance|SIEM|Incident Response,Flexible Hours|Learning Budget,22,71,Junior,0,Mathematics|Statistics,3.0,Cybersecurity Analyst
J0036820,2024-07-06,2024,7,E-commerce,Nexus Solutions,Mid-size (201-1000),"Los Angeles, CA",CA,On-site,Senior (6-9 yrs),6,9,Bachelor's,188000,255000,228000,Kubernetes|Docker|Python|AWS|Linux,401k|Health Insurance|Gym Membership,6,128,Senior,0,Computer Science|Information Systems,3.52,DevOps Engineer
J0036821,2022-11-17,2022,11,Media,Synergy Solutions,Startup (1-50),"Los Angeles, CA",CA,On-site,Mid (3-5 yrs),3,5,Bachelor's,138000,188000,166000,Snowflake|SQL|Airflow|Kafka|Python|dbt,Gym Membership|Dental/Vision|401k|Learning Budget|Health Insurance,30,59,Mid,0,Informatics Engineering|Statistics,3.03,Data Engineer
J0036822,2021-10-20,2021,10,Manufacturing,Stellar Ventures,Large (1001-5000),"San Francisco, CA",CA,On-site,Entry (0-2 yrs),0,2,Master's,106000,138000,121000,Adobe XD|Design Thinking|Prototyping|Usability Testing,Learning Budget|Remote Work|Gym Membership|Health Insurance|401k,27,187,Junior,0,Mechanical Engineering|Industrial Engineering,3.17,UX Designer
J0036823,2021-12-02,2021,12,Manufacturing,Apex AI,Enterprise (5000+),"Atlanta, GA",GA,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,66000,87000,76000,Requirements Gathering|SQL|Tableau|Agile,Stock Options|401k|Unlimited PTO|Parental Leave|Dental/Vision,29,47,Junior,0,Informatics Engineering|Statistics,3.58,Business Analyst
J0036824,2020-10-15,2020,10,E-commerce,Nexus Technologies,Small (51-200),"Atlanta, GA",GA,On-site,Senior (6-9 yrs),6,9,Master's,161000,232000,197000,A/B Testing|Roadmapping|Agile,Flexible Hours|401k|Parental Leave|Gym Membership,30,37,Senior,0,Law|Psychology|Management,3.53,Product Manager
J0036825,2022-05-14,2022,5,Government,Pioneer Inc,Startup (1-50),"Minneapolis, MN",MN,Hybrid,Senior (6-9 yrs),6,9,High School,144000,175000,161000,Kubernetes|CI/CD|System Design|AWS|Docker|Python,Flexible Hours|Stock Options|Health Insurance|Gym Membership|Unlimited PTO,18,77,Senior,0,Information Systems,3.06,Senior Software Engineer
J0036826,2023-04-19,2023,4,Logistics,Pioneer Labs,Startup (1-50),"Atlanta, GA",GA,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,90000,118000,109000,SQL|FP&A|Excel|Power BI|Bloomberg|Financial Modeling,Unlimited PTO|Learning Budget|Dental/Vision|Flexible Hours,30,97,Senior,0,Informatics Engineering,3.53,Financial Analyst
J0036827,2023-12-29,2023,12,Finance,Vanguard Labs,Large (1001-5000),"San Francisco, CA",CA,Remote,Executive (15+ yrs),15,20,Associate,236000,344000,284000,Python|SIEM|Network Security|Incident Response|Compliance,Remote Work|Parental Leave|Flexible Hours|Health Insurance,23,563,Executive,0,Informatics Engineering|Statistics|Mathematics,3.74,Cybersecurity Analyst
J0036828,2022-03-04,2022,3,Logistics,Meridian Ventures,Startup (1-50),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Associate,205000,267000,238000,Kubernetes|Microservices|AWS|CI/CD|Python,Remote Work|Stock Options|Gym Membership|Health Insurance|Flexible Hours,17,27,Senior,0,Information Systems,3.06,Senior Software Engineer
J0036829,2022-07-01,2022,7,Manufacturing,Quantum Ventures,Large (1001-5000),"Washington, DC",DC,On-site,Mid (3-5 yrs),3,5,Bachelor's,88000,110000,103000,Data Analysis|ERP|Six Sigma|Budgeting|Supply Chain,Parental Leave|Health Insurance|Unlimited PTO,14,115,Mid,0,Electrical Engineering,3.33,Operations Manager
J0036830,2021-08-18,2021,8,Logistics,Vertex Labs,Enterprise (5000+),"Boston, MA",MA,Hybrid,Lead (10-15 yrs),10,15,Bachelor's,271000,349000,299000,Python|SQL|Redis,Unlimited PTO|Learning Budget|Gym Membership,15,50,Lead,0,Informatics Engineering|Computer Science,3.58,Backend Developer
J0036831,2024-08-21,2024,8,Retail,Synergy Solutions,Startup (1-50),"Atlanta, GA",GA,On-site,Executive (15+ yrs),15,20,Master's,226000,314000,265000,Statistics|TensorFlow|Publications|Python|Machine Learning|Research,Unlimited PTO|Gym Membership|Dental/Vision,30,90,Executive,0,Communication Science|Administration|Management,3.53,Research Scientist
J0036832,2021-06-29,2021,6,Media,Catalyst Group,Mid-size (201-1000),"San Francisco, CA",CA,Hybrid,Lead (10-15 yrs),10,15,Bachelor's,138000,186000,165000,Python|SQL|Statistics,401k|Health Insurance|Unlimited PTO,47,94,Lead,0,Mathematics|Statistics,3.18,Data Analyst
J0036833,2020-06-18,2020,6,Media,Vanguard Ventures,Startup (1-50),"Seattle, WA",WA,Hybrid,Senior (6-9 yrs),6,9,Associate,94000,120000,111000,Financial Modeling|FP&A|SQL,Remote Work|Stock Options|Dental/Vision|Health Insurance,41,51,Senior,0,Informatics Engineering,3.13,Financial Analyst
J0036834,2024-12-30,2024,12,Tech,Nexus Labs,Large (1001-5000),"New York, NY",NY,On-site,Mid (3-5 yrs),3,5,Bachelor's,164000,210000,195000,Java|SQL|REST APIs|AWS,Flexible Hours|Gym Membership,15,90,Mid,1,Informatics Engineering|Computer Science|Information Systems,3.63,Software Engineer
J0036835,2024-10-29,2024,10,Media,Atlas Group,Startup (1-50),"Denver, CO",CO,On-site,Lead (10-15 yrs),10,15,Bachelor's,130000,167000,149000,Lean|Data Analysis|Six Sigma|Process Improvement,Gym Membership|Stock Options|401k,30,77,Lead,0,Management|Law|Psychology,3.76,Operations Manager
J0036836,2021-07-31,2021,7,Retail,Pioneer Labs,Mid-size (201-1000),"New York, NY",NY,Remote,Senior (6-9 yrs),6,9,Bachelor's,177000,253000,223000,R|Research|Python|TensorFlow|Publications|Machine Learning,Gym Membership|Learning Budget|401k|Dental/Vision,18,39,Senior,0,Administration|Management|Communication Science,3.61,Research Scientist
J0036837,2023-10-07,2023,10,Government,Nova Partners,Large (1001-5000),"Austin, TX",TX,Remote,Entry (0-2 yrs),0,2,High School,98000,118000,104000,Python|PyTorch|MLOps|TensorFlow|Spark|AWS,Stock Options|Parental Leave,14,119,Junior,0,Statistics,3.77,Machine Learning Engineer
J0036838,2021-08-28,2021,8,Logistics,Apex Ventures,Enterprise (5000+),"Phoenix, AZ",AZ,On-site,Entry (0-2 yrs),0,2,Bachelor's,58000,74000,66000,Python|Tableau|Statistics|Power BI|SQL,Remote Work|Gym Membership|Dental/Vision|Parental Leave,20,49,Junior,0,Mathematics|Informatics Engineering,3.48,Data Analyst
J0036839,2024-11-16,2024,11,Healthcare,Nexus Corp,Startup (1-50),"Miami, FL",FL,Hybrid,Executive (15+ yrs),15,20,Bachelor's,145000,203000,175000,Analytics|Google Ads|Digital Marketing|SEO|Content Strategy,Dental/Vision|Parental Leave|Flexible Hours,10,170,Executive,0,Law|Psychology,3.74,Marketing Manager
